SchemeCode,SchemeName,SchemeCategory,Inception,ExpenseRatio,TurnoverRatio,ALP3Y,ALP5Y,ALP10Y,BET3Y,BET5Y,BET10Y,R2_3YRS,R2_5YRS,R2_10YRS,SD_3YRS,SD_5YRS,SD_10YRS,SHP_3YRS,SHP_5YRS,SHP_10YRS
114360,Invesco India Ultra Short Duration Fund Quarterly Reinvestment Inc Dist cum Cap Wdrl,Ultra Short Duration,2010-12-30,0.74,277.12,-1.58,-1.22,-0.23,4.72,4.76,-1.84,20.43,28.37,3.38,0.88,0.82,1.51,-0.75,-0.49,-0.63
114361,Invesco India Ultra Short Duration Fund Annual Reinvestment Inc Dist cum Cap Wdrl,Ultra Short Duration,2010-12-30,0.74,277.12,-0.9,-0.81,1.48,2.44,3.34,-6.03,25.78,39.25,13.6,0.5,0.6,2.44,-1.07,-0.46,-0.35
114362,Invesco India Ultra Short Duration Fund Monthly Reinvestment Inc Dist cum Cap Wdrl,Ultra Short Duration,2010-12-30,0.74,277.12,-0.98,-0.84,-0.96,3.91,4.23,0.98,69.24,66.08,8.14,0.51,0.62,0.6,-0.48,-0.15,-1.14
114457,Kotak Bluechip Payout of Income Distribution cum Cap Wdrl,Large-Cap,1998-12-29,1.75,29.09,0.25,0.28,-1.65,0.93,0.93,0.97,97.62,97.86,94.53,13.25,14.36,16.41,0.5,1.19,0.34
114458,Kotak Bluechip Growth,Large-Cap,1998-12-29,1.75,29.09,0.25,0.28,-0.41,0.93,0.93,0.96,97.62,97.86,97.9,13.25,14.36,15.85,0.5,1.19,0.42
114564,Axis Midcap Fund Growth,Mid-Cap,2011-02-18,1.6,40.0,-3.49,-1.48,0.92,0.83,0.81,0.79,86.06,85.91,86.64,15.85,15.39,16.52,0.54,1.22,0.58
114565,Axis Midcap Fund Reinvst of Inc Dis cum Cap Wdrl,Mid-Cap,2011-02-18,1.6,40.0,-3.97,-1.83,0.56,0.83,0.82,0.79,86.18,85.95,87.0,15.97,15.47,16.56,0.51,1.19,0.56
114858,Kotak Debt Hybrid Monthly Payout of Income Distribution cum Cap Wdrl,Conservative Allocation,2003-02-12,1.67,119.93,1.24,2.37,-1.41,1.29,1.2,1.31,86.29,77.26,76.62,4.86,4.75,5.4,0.64,1.45,0.36
114859,Kotak Debt Hybrid Growth,Conservative Allocation,2003-02-12,1.67,119.93,1.25,2.38,-0.09,1.29,1.2,1.3,86.27,77.25,78.65,4.87,4.76,5.31,0.64,1.45,0.61
115077,Canara Robeco Short Duration Fund Regular Growth,Short Duration,2011-04-25,1.02,112.28,-0.69,-0.78,-0.75,0.83,0.9,0.92,88.33,91.18,85.77,1.03,1.33,1.38,-0.74,0.16,0.34
115078,Canara Robeco Short Duration Fund Regular Monthly Reinvestment of Income Dist cum Cap Wdrl,Short Duration,2011-04-25,1.02,112.28,-0.7,-0.82,-1.45,0.83,0.93,0.95,34.43,53.28,48.47,1.51,1.76,1.86,-0.47,0.11,-0.11
115079,Canara Robeco Short Duration Fund Regular Quarterly Reinvestment of Income Dist cum Cap Wdrl,Short Duration,2011-04-25,1.02,112.28,-0.71,-0.74,-1.57,0.61,0.83,1.0,5.26,20.56,20.68,2.74,2.51,2.97,-0.26,0.06,-0.09
115091,ICICI Prudential Ultra Short Term Fund Quarterly Reinvestment of Inc Dist cum Cap Wdrl,Ultra Short Duration,2011-03-05,0.8,196.76,-0.64,-0.2,-0.27,2.88,3.29,0.5,72.5,25.53,0.44,0.41,0.6,1.13,-0.19,0.79,-0.07
115092,ICICI Prudential Ultra Short Term Fund Growth,Ultra Short Duration,2011-03-05,0.8,196.76,-0.56,-0.12,0.16,2.93,3.32,2.19,71.54,25.17,25.23,0.42,0.62,0.75,0.15,0.93,1.54
115094,ICICI Prudential Ultra Short Term Fund Monthly Reinvestment of Inc Dist cum Cap Wdrl,Ultra Short Duration,2011-03-05,0.8,196.76,-1.13,-0.44,-0.33,4.11,4.31,0.42,16.69,16.61,0.45,0.83,0.85,0.93,-0.36,0.42,-0.18
115464,Tata Treasury Advantage Fund Regular Periodic Rnvstmnt of Inc Dist cum Cap Wdrl,Low Duration,2011-06-16,0.59,213.27,-0.99,-0.48,-0.32,4.21,5.19,1.47,59.24,36.91,1.39,0.57,0.75,1.87,-0.29,0.7,0.13
115483,UTI - Low Duration Fund - Regular Plan - QuarterlyReinvestment Inc Dist cum Cap Wdrl,Low Duration,2011-06-20,0.46,216.83,-0.85,1.51,0.43,3.87,0.1,-2.18,30.79,0.0,0.69,0.64,2.05,3.86,-0.09,0.72,-0.11
115511,ICICI Prudential Savings Fund Payout of Income Dist cum Cap Wdrl Others,Low Duration,2013-10-12,0.53,101.21,-0.34,-0.0,0.17,3.7,4.79,2.49,18.7,12.36,15.78,0.77,1.15,1.0,0.63,0.82,1.22
115515,Invesco India Money Market Fund Daily Reinvestment of Income Dist cum Capital Wtdrl,Money Market,2011-02-09,0.48,218.79,-1.17,-0.86,-0.73,5.19,5.57,0.47,61.66,52.92,2.04,0.67,0.77,0.56,-0.2,0.26,-1.15
116020,Bandhan Low Duration Fund Regular Plan Periodic Reinvestment of Income Distribution cum cptl Wdrlopt,Low Duration,2011-10-21,0.6,564.79,-1.15,-0.76,-1.59,4.96,5.45,1.35,62.13,41.02,0.12,0.64,0.8,5.75,-0.26,0.36,-0.19
116174,ICICI Prudential Banking and PSU Debt Fund Quarterly Payout of Inc Dist cum Cap Wdrl,Banking & PSU,2013-02-05,0.74,194.85,0.31,0.15,-1.15,0.53,0.84,1.15,53.16,66.44,60.28,0.84,1.44,2.0,0.45,0.76,0.18
116413,Bandhan Low Duration Fund Regular Plan Quarterly Reinvestment of Income Distribution cum cptlWdrlopt,Low Duration,2011-12-23,0.6,564.79,-0.87,-0.57,-0.8,1.19,3.03,-0.47,0.32,3.07,0.18,1.67,1.4,1.62,-0.39,-0.01,-0.6
116488,Invesco India Money Market Fund Regular Daily Reinvestment of Income Dist cum Capital Wtdrl,Money Market,2012-03-01,0.48,218.79,-1.91,-1.59,-1.38,5.03,5.49,0.52,59.71,52.6,2.76,0.66,0.76,0.55,-1.71,-0.96,-2.54
116547,Groww Large Cap Fund Regular Plan Growth,Large-Cap,2012-10-02,2.43,2.13,-1.0,-3.53,-1.98,0.97,0.95,0.98,95.95,94.19,94.22,13.93,15.03,16.61,0.41,0.91,0.32
116548,Groww Large Cap Fund Regular Plan Reinvestment Inc Dist cum Cap Wdrl,Large-Cap,2012-10-02,2.43,2.13,-1.01,-3.54,-1.97,0.97,0.95,0.98,95.95,94.25,94.27,13.93,15.03,16.61,0.41,0.91,0.32
116653,Invesco India Money Market Fund Discretionary Payout of Income Dist cum Capital Wtdrl,Money Market,2012-01-02,0.48,218.79,-1.18,-0.84,-0.05,5.2,5.68,1.35,61.79,56.86,20.22,0.67,0.75,0.61,-0.22,0.34,1.05
116894,Axis Strategic Bond Fund Growth,Medium Duration,2012-03-28,1.16,269.27,0.4,0.36,-0.26,1.15,1.01,1.26,83.34,72.97,61.81,1.38,1.62,2.18,0.35,0.91,0.65
116895,Axis Strategic Bond Fund Quarterly Reinvst of Inc Dis cum Cap Wdrl,Medium Duration,2012-03-28,1.16,269.27,0.33,0.32,-1.39,1.14,1.01,1.26,83.79,73.2,55.11,1.37,1.61,2.28,0.29,0.88,0.12
116896,Axis Strategic Bond Fund Half Yearly Reinvst of Inc Dis cum Cap Wdrl,Medium Duration,2012-03-28,1.16,269.27,-1.0,-0.45,-1.69,0.91,0.97,1.17,15.51,34.44,40.24,2.39,2.21,2.45,-0.41,0.27,-0.07
117063,DSP Ultra Short Fund Regular Plan Monthly Reinvestment of Income Distribution cum capital Wdrl Opt,Ultra Short Duration,2012-03-13,1.01,209.95,-0.37,-0.52,-1.27,2.29,2.94,0.36,3.08,7.78,0.35,1.07,0.97,0.92,0.1,0.02,-1.28
117446,Axis Banking & PSU Debt Fund Growth,Banking & PSU,2012-08-06,0.63,68.2,-0.18,-0.16,0.1,0.66,0.81,0.84,61.4,78.45,73.02,0.95,1.28,1.37,-0.19,0.58,0.91
117447,Axis Banking & PSU Debt Fund Daily Reinvst of Inc Dis cum Cap Wdrl,Banking & PSU,2012-08-06,0.63,68.2,-0.67,-0.5,-0.98,0.55,0.79,0.71,39.02,69.75,64.76,0.97,1.29,1.18,-0.74,0.28,-0.05
117448,Axis Banking & PSU Debt Fund Weekly Reinvst of Inc Dis cum Cap Wdrl,Banking & PSU,2012-08-06,0.63,68.2,-0.18,-0.16,-0.87,0.66,0.81,0.76,61.34,78.43,69.64,0.95,1.28,1.22,-0.19,0.58,0.1
117449,Axis Banking & PSU Debt Fund Monthly Reinvst of Inc Dis cum Cap Wdrl,Banking & PSU,2012-08-06,0.63,68.2,-0.18,-0.16,-0.85,0.66,0.81,0.74,61.4,78.45,69.99,0.95,1.28,1.2,-0.19,0.58,0.1
117973,Invesco India Short Duration Fund Daily Reinvestment of Income Dist cum Capital Wtdrl,Short Duration,2012-04-10,1.05,136.54,-0.47,-0.93,-1.9,0.96,1.09,1.06,79.06,86.94,83.34,1.23,1.65,1.59,-0.4,0.16,-0.32
117995,DSP Ultra Short Fund Regular Plan Payout of Income Distribution cum capital Wdrl Opt,Ultra Short Duration,2012-10-23,1.01,209.95,-1.26,-1.05,-0.7,1.98,2.66,-0.71,0.59,1.78,0.5,2.04,1.62,1.5,-0.42,-0.36,-0.65
118232,Invesco India Banking & PSU Fund Growth,Banking & PSU,2012-12-29,0.63,84.73,-0.8,-1.61,-1.28,1.55,1.71,1.28,87.03,71.62,64.38,1.83,2.79,2.19,-0.45,0.09,0.19
118233,Invesco India Banking & PSU Fund Monthly Reinvestment of Income Dist cum Capital Wtdrl,Banking & PSU,2012-12-31,0.63,84.73,-0.83,-1.63,-2.1,1.54,1.71,1.16,87.19,71.69,57.35,1.83,2.79,2.09,-0.46,0.08,-0.28
118234,Invesco India Banking & PSU Fund Daily Reinvestment of Income Dist cum Capital Wtdrl,Banking & PSU,2012-12-29,0.63,84.73,-1.16,-1.73,-2.17,1.47,1.68,1.15,75.72,69.42,56.22,1.85,2.77,2.08,-0.65,0.04,-0.32
118269,Canara Robeco Bluechip Equity Fund Direct Plan Growth,Large-Cap,2013-01-01,0.51,25.0,1.91,1.18,1.88,0.9,0.89,0.9,98.08,97.9,96.21,12.8,13.84,15.1,0.64,1.25,0.57
118270,Canara Robeco Bluechip Equity Fund Direct Plan Reinvestment of Income Dist cum Cap Wdrl,Large-Cap,2013-01-01,0.51,25.0,1.82,0.97,1.5,0.92,0.9,0.92,89.65,93.41,86.91,13.64,14.33,16.18,0.6,1.21,0.51
118271,Canara Robeco Equity Hybrid Fund Direct Plan Monthly Reinvestment of Income Dist cum Cap Wdrl,Aggressive Allocation,2013-01-01,0.6,20.0,0.9,0.8,0.74,1.05,1.0,1.07,95.65,93.71,91.09,10.59,10.79,12.31,0.58,1.25,0.56
118272,Canara Robeco Equity Hybrid Fund Direct Plan Growth,Aggressive Allocation,2013-01-01,0.6,20.0,0.92,0.72,0.97,1.05,1.01,1.06,95.92,95.36,93.12,10.62,10.8,12.08,0.58,1.25,0.58
118277,Canara Robeco Emerging Equities Direct Plan Reinvestment of Income Dist cum Cap Wdrl,Large & Mid- Cap,2013-01-01,0.57,60.0,1.57,1.82,2.52,0.98,0.95,1.04,84.35,84.77,83.35,15.45,16.13,18.9,0.57,1.22,0.57
118278,Canara Robeco Emerging Equities Direct Plan Growth Option,Large & Mid- Cap,2013-01-01,0.57,60.0,1.74,2.36,2.89,0.97,0.93,1.02,89.2,89.71,87.33,14.84,15.33,18.15,0.6,1.3,0.6
118281,Canara Robeco Income Fund Direct Plan Quarterly Reinvestment of Income Dist cum Cap Wdrl,Medium to Long Duration,2013-01-01,0.8,352.23,-0.85,-1.42,-1.75,0.8,0.86,0.97,26.59,40.22,56.82,3.24,3.33,3.72,-0.18,-0.14,-0.06
118282,Canara Robeco Income Fund Direct Plan Growth Option,Medium to Long Duration,2013-01-01,0.8,352.23,-0.03,-0.14,-0.31,0.96,0.96,1.02,89.28,90.26,88.75,2.2,2.5,3.14,0.15,0.39,0.43
118291,Canara Robeco Savings Fund Direct Plan Growth Option,Low Duration,2013-01-01,0.34,296.7,-0.74,-0.47,-0.08,4.52,5.2,2.33,65.39,50.0,34.77,0.58,0.73,0.72,0.42,0.83,1.39
118292,Canara Robeco Savings Fund Direct Plan Reinvestment of Income Dist cum Cap Wdrl,Low Duration,2013-01-01,0.34,296.7,-0.78,-0.51,-0.1,4.51,5.19,2.33,65.45,49.97,34.59,0.58,0.73,0.72,0.31,0.75,1.36
118293,Canara Robeco Savings Fund Direct Plan Daily Reinvestment of Income Dist cum Cap Wdrl,Low Duration,2013-01-01,0.34,296.7,-0.79,-0.54,-0.74,4.45,4.94,1.12,65.44,44.05,9.46,0.58,0.74,0.61,0.27,0.62,-0.57
118294,Canara Robeco Savings Fund Direct Plan Weekly Reinvestment of Income Dist cum Cap Wdrl,Low Duration,2013-01-01,0.34,296.7,-0.78,-0.5,-0.7,4.49,5.18,1.14,65.22,49.56,9.58,0.58,0.72,0.6,0.31,0.76,-0.48
118295,Canara Robeco Savings Fund Direct Plan Monthly Reinvestment of Income Dist cum Cap Wdrl,Low Duration,2013-01-01,0.34,296.7,-0.79,-0.51,-0.71,4.51,5.2,1.19,65.34,50.02,10.26,0.58,0.73,0.61,0.31,0.76,-0.47
118309,Canara Robeco Conservative Hybrid Fund Direct Plan Growth Option,Conservative Allocation,2013-01-01,0.67,146.0,0.64,1.71,-0.07,1.05,0.99,1.13,86.99,78.93,80.17,3.96,3.89,4.57,0.55,1.4,0.61
118310,Canara Robeco Conservative Hybrid Fund Direct Plan Quarterly Reinvestment of Income Dist cum CapWdrl,Conservative Allocation,2013-01-01,0.67,146.0,0.61,1.58,-1.79,1.05,1.01,1.26,43.57,48.52,49.0,5.53,5.04,6.49,0.38,1.07,0.22
118311,Canara Robeco Conservative Hybrid Fund Direct Plan Monthly Reinvestment of Income Dist cum Cap Wdrl,Conservative Allocation,2013-01-01,0.67,146.0,0.66,1.73,-1.24,1.03,0.98,1.18,72.64,67.44,67.65,4.22,4.15,5.17,0.51,1.3,0.34
118315,Canara Robeco Ultra Short Term Fund Direct Plan Daily Reinvestment of Income Dist cum Cap Wdrl,Ultra Short Duration,2013-01-01,0.44,252.33,-0.61,-0.57,-0.85,3.02,3.18,0.46,69.97,52.87,3.62,0.43,0.6,0.47,0.0,0.04,-1.88
118316,Canara Robeco Ultra Short Term Fund Direct Plan Weekly Reinvestment of Income Dist cum Cap Wdrl,Ultra Short Duration,2013-01-01,0.44,252.33,-0.6,-0.53,-0.8,3.08,3.33,0.45,70.72,65.09,3.54,0.44,0.57,0.46,0.09,0.25,-1.76
118317,Canara Robeco Ultra Short Term Fund Direct Plan Growth option,Ultra Short Duration,2013-01-01,0.44,252.33,-0.6,-0.52,-0.2,3.07,3.33,1.45,70.58,64.89,39.37,0.44,0.57,0.55,0.11,0.27,1.04
118318,Canara Robeco Ultra Short Term Fund Direct Plan Monthly Reinvestment of Income Dist cum Cap Wdrl,Ultra Short Duration,2013-01-01,0.44,252.33,-1.35,-0.96,-1.16,2.18,2.65,0.7,6.22,12.23,4.58,0.73,0.67,0.53,-1.34,-0.8,-1.85
118319,Canara Robeco Ultra Short Term Fund Direct Plan Payout of Income Dist cum Cap Wdrl,Ultra Short Duration,2013-01-01,0.44,252.33,-0.6,-0.53,-0.2,3.08,3.33,1.45,70.57,65.2,39.39,0.44,0.57,0.55,0.09,0.26,1.03
118320,Canara Robeco Short Duration Fund Direct Plan Growth,Short Duration,2013-01-01,0.43,112.28,-0.09,-0.17,-0.09,0.83,0.9,0.93,88.22,91.17,85.31,1.03,1.33,1.39,-0.07,0.63,0.83
118321,Canara Robeco Short Duration Fund Direct Plan Monthly Reinvestment of Income Dist cum Cap Wdrl,Short Duration,2013-01-01,0.43,112.28,-0.1,-0.21,-0.61,0.83,0.93,0.98,39.99,58.4,51.42,1.41,1.68,1.87,-0.06,0.48,0.36
118322,Canara Robeco Short Duration Fund Direct Plan Quarterly Reinvestment of Income Dist cum Cap Wdrl,Short Duration,2013-01-01,0.43,112.28,-0.11,-0.13,-0.86,0.62,0.84,1.0,5.42,21.34,22.0,2.72,2.47,2.88,-0.03,0.32,0.16
118326,Sundaram Banking & PSU Fund - Regular Plan Bonus,Banking & PSU,2013-10-23,0.42,111.0,-0.23,-0.43,-0.35,1.05,0.69,0.77,86.06,65.9,65.57,1.28,1.26,1.36,-0.16,0.28,0.52
118368,Bandhan Low Duration Fund Direct Plan Daily Reinvestment of Income Distribution cum cptl Wdrl opt,Low Duration,2013-01-01,0.34,564.79,-3.23,-1.78,-1.71,3.11,3.56,1.81,4.83,6.1,9.1,1.09,1.03,0.85,-2.34,-0.99,-1.14
118369,Bandhan Low Duration Fund Direct Plan Quarterly Reinvestment of Income Distribution cum cptl WdrlOpt,Low Duration,2013-01-01,0.34,564.79,-0.62,-0.32,-0.63,1.05,2.95,-0.47,0.24,2.76,0.17,1.72,1.44,1.66,-0.24,0.16,-0.48
118370,Bandhan Low Duration Fund Direct Plan- Periodic Reinvestment of Income Distribution cum cptl WdrlOpt,Low Duration,2013-01-29,0.34,564.79,-0.9,-0.53,-1.4,4.98,5.48,1.3,62.35,41.24,0.11,0.64,0.8,5.89,0.25,0.71,-0.15
118371,Bandhan Low Duration Fund Direct Plan Growth,Low Duration,2013-01-01,0.34,564.79,-0.9,-0.42,-0.06,4.98,5.37,2.73,62.33,40.05,35.41,0.64,0.78,0.79,0.25,0.85,1.46
118372,Bandhan Low Duration Fund Direct Plan Monthly Reinvestment of Income Distribution cum cptl Wdrl opt,Low Duration,2013-01-01,0.34,564.79,-1.08,-0.56,-1.22,2.78,4.05,0.46,7.96,15.14,0.49,0.86,0.87,0.92,-0.66,0.22,-1.05
118373,Bandhan Low Duration Fund Direct Plan Weekly Reinvestment of Income Distribution cum cptl Wdrl opt,Low Duration,2013-01-01,0.34,564.79,-1.74,-0.94,-1.59,1.77,3.41,0.77,2.4,7.78,1.21,0.96,0.95,0.96,-1.53,-0.32,-1.24
118383,Bandhan Money Manager Fund Direct Plan Daily Reinvestment of Income Distribution cum cptl Wdrl opt,Money Market,2013-01-01,0.1,482.71,-2.68,-1.64,-1.74,1.22,2.37,1.34,0.77,3.37,6.18,1.06,0.93,0.78,-2.23,-1.18,-1.53
118384,Bandhan Money Manager Fund Direct Plan Growth,Money Market,2013-01-01,0.1,482.71,-0.35,-0.26,-0.08,3.72,4.46,2.14,68.62,60.34,34.15,0.5,0.65,0.7,1.17,1.23,1.37
118386,Bandhan Money Manager Fund Direct Plan Weekly Reinvestment of Income Distribution cum cptl Wdrl opt,Money Market,2013-01-01,0.1,482.71,-1.94,-1.22,-1.93,-0.42,1.81,0.42,0.12,2.32,0.4,0.97,0.88,0.88,-2.11,-0.94,-1.81
118387,Bandhan Government Securities Fund - Constant Maturity Direct - Growth,10 yr Government Bond,2013-01-01,0.15,507.99,-0.43,-0.24,1.1,0.85,0.89,0.62,93.91,92.78,72.39,3.0,3.41,3.3,0.28,0.31,0.75
118388,Bandhan Government Securities Fund - Constant Maturity Direct Qt Rnvmt of Inc Dis cum cptl Wdrl opt,10 yr Government Bond,2014-11-18,0.15,507.99,-0.4,-0.39,-0.63,0.75,0.85,0.53,48.94,67.66,43.76,3.66,3.78,3.63,0.2,0.22,0.14
118393,Bandhan Bond Fund - Income Plan Direct Plan Annual Reinvestment of Income Dis cum Cptl Wdrl Opt,Medium to Long Duration,2013-02-22,1.32,254.09,-1.2,-1.09,-1.79,1.16,1.08,1.06,91.86,83.19,66.59,2.61,2.93,3.75,-0.32,0.05,-0.03
118394,Bandhan Bond Fund - Income Plan - Direct Plan - Growth,Medium to Long Duration,2013-01-01,1.32,254.09,-0.91,-0.8,-0.61,1.2,1.11,1.16,92.63,85.27,85.89,2.69,2.98,3.62,-0.19,0.16,0.35
118396,Bandhan Bond Fund - Income Plan Direct Plan Quarterly Reinvestment of Income Dis cum Cptl Wdrl Opt,Medium to Long Duration,2013-01-23,1.32,254.09,-1.56,-1.28,-2.08,1.06,1.05,1.09,52.84,65.05,69.45,3.1,3.2,3.76,-0.4,-0.03,-0.09
118399,Bandhan Bond Fund - Medium Term Plan Direct Plan Bi-Monthly Reinvmt of Inc Dis cum Cptl Wdrl Opt,Medium Duration,2013-01-29,0.6,151.38,-5.71,-3.91,-3.35,1.54,1.46,1.27,2.28,5.8,8.33,10.35,8.16,5.89,-0.55,-0.28,-0.28
118401,Bandhan Bond Fund - Medium Term Plan - Direct Plan - Growth,Medium Duration,2013-01-01,0.6,151.38,-0.3,-0.68,-0.49,1.86,1.43,1.37,87.52,77.12,81.44,2.14,2.26,2.09,-0.12,0.4,0.64
118402,Bandhan Bond Fund - Medium Term Plan Direct Plan Monthly Reinvestment of Inc Dis cum Cptl Wdrl Opt,Medium Duration,2013-01-01,0.6,151.38,-0.35,-0.72,-2.14,1.85,1.42,1.25,87.7,77.04,60.44,2.13,2.25,2.15,-0.14,0.37,-0.23
118403,Bandhan Bond Fund - Medium Term Plan Direct Plan Quartely Reinvestment of Inc Dis cum Cptl Wdrl Opt,Medium Duration,2013-01-01,0.6,151.38,-0.87,-1.25,-2.3,1.6,1.37,1.35,40.43,53.07,53.87,2.64,2.6,2.48,-0.32,0.09,-0.22
118405,Bandhan Bond Fund - Short Term Plan Direct Plan Fortnightly Rnvmt of Inc Dis cum Cptl Wdrl Opt,Short Duration,2013-01-01,0.33,296.58,-0.23,-0.41,-1.8,1.18,1.08,0.88,74.66,81.5,59.0,1.51,1.67,1.52,-0.14,0.47,-0.42
118406,Bandhan Bond Fund - Short Term Plan Direct Plan Monthly Reinvestment of Inc Dis cum Cptl Wdrl Opt,Short Duration,2013-01-01,0.33,296.58,0.17,-0.05,-1.57,1.2,1.05,0.92,85.31,87.9,63.66,1.44,1.58,1.51,0.16,0.72,-0.24
118407,Bandhan Bond Fund - Short Term Plan Direct Plan Growth,Short Duration,2013-01-01,0.33,296.58,0.22,-0.01,0.07,1.22,1.07,1.02,88.05,88.97,88.96,1.44,1.59,1.51,0.2,0.75,0.97
118419,Bandhan Core Equity Fund Direct Plan Growth,Large & Mid- Cap,2013-01-01,0.6,150.0,8.14,6.83,2.47,0.97,0.92,1.02,88.94,88.27,91.84,14.89,15.21,17.65,1.03,1.58,0.59
118420,Bandhan Core Equity Fund Direct Plan Reinvestment of Income Distribution cum Capital Withdrawal opt,Large & Mid- Cap,2013-01-01,0.6,150.0,7.69,6.54,2.15,0.96,0.91,1.02,88.44,88.11,91.69,14.78,15.14,17.65,1.0,1.56,0.58
118462,Franklin India Bluechip Fund Direct Payout Inc Dist cum Cap Wdrl,Large-Cap,2013-01-01,1.18,90.65,-0.77,-0.32,-1.33,0.91,0.94,0.96,95.59,87.86,92.91,13.12,15.42,16.3,0.42,1.08,0.35
118478,Bandhan Large Cap Fund Direct Plan Reinvestment of Income Distribution cum cptl Wdrl opt,Large-Cap,2013-01-01,0.92,126.0,0.8,0.64,-0.38,1.0,0.91,0.94,94.09,92.47,94.89,14.51,14.49,15.76,0.53,1.18,0.41
118479,Bandhan Large Cap Fund Direct Plan Growth,Large-Cap,2013-01-01,0.92,126.0,1.24,0.94,0.32,1.01,0.91,0.93,94.28,92.44,95.02,14.63,14.55,15.58,0.56,1.2,0.46
118480,Bandhan Sterling Value Fund Direct Plan Reinvestment of Income Distribution cum cptl Wdrl opt,Value,2013-01-01,0.72,34.0,3.32,8.81,1.54,0.89,0.98,1.14,91.8,80.1,85.31,13.78,17.15,20.91,0.74,1.61,0.51
118481,Bandhan Sterling Value Fund Direct Plan Growth,Value,2013-01-01,0.72,34.0,3.78,9.12,1.7,0.9,0.98,1.14,92.29,80.64,85.5,13.83,17.12,20.91,0.77,1.64,0.52
118490,Bandhan Conservative Hybrid Fund Direct Plan Reinvestment of Inc Dis cum cptl Wdrl opt,Conservative Allocation,2013-01-01,0.99,121.0,-2.08,-1.43,-3.1,1.12,1.05,1.12,73.6,72.99,74.76,4.55,4.3,4.68,-0.11,0.6,-0.05
118491,Bandhan Conservative Hybrid Fund Direct Plan Growth,Conservative Allocation,2013-01-01,0.99,121.0,-0.9,-0.64,-1.31,1.08,1.02,1.09,86.46,81.68,78.65,4.08,3.98,4.47,0.15,0.82,0.33
118492,Bandhan Conservative Hybrid Fund Direct Plan Quarterly Reinvestment of Inc Dis cum cptl Wdrl opt,Conservative Allocation,2013-01-01,0.99,121.0,-1.45,-0.98,-2.41,1.05,1.01,1.09,75.53,75.44,74.23,4.22,4.08,4.57,0.0,0.7,0.08
118493,Templeton India Value Fund Direct Reinvestment Inc Dist cum Cap Wdrl,Value,2013-01-01,0.89,37.51,2.28,4.06,-0.02,0.95,1.0,1.07,81.94,79.33,88.46,15.47,17.72,19.25,0.61,1.32,0.45
118494,Templeton India Value Fund Direct Growth,Value,2013-01-01,0.89,37.51,5.68,6.68,1.2,0.92,0.98,1.06,93.58,83.37,90.27,14.0,16.86,18.92,0.91,1.52,0.51
118505,Franklin India Money Market Fund Direct Quarterly Rnvstmnt of Inc Dist cum Cap Wdrl,Money Market,2013-01-01,0.14,222.82,-0.47,-1.19,-0.88,3.94,6.59,0.56,69.03,26.64,0.44,0.52,1.18,1.32,0.91,0.02,-0.53
118506,Franklin India Money Market Fund Direct Growth,Money Market,2013-01-01,0.14,222.82,-0.42,-0.21,0.15,3.95,4.32,2.2,67.4,57.57,43.55,0.53,0.65,0.66,1.04,1.29,2.01
118509,Franklin India Equity Advantage Fund Direct Reinvestment Inc Dist cum Cap Wdrl,Large & Mid- Cap,2013-01-01,1.37,115.9,0.16,1.73,-1.58,0.93,0.97,1.02,90.81,86.67,90.7,14.12,16.17,17.77,0.5,1.23,0.36
118510,Franklin India Equity Advantage Fund Direct Growth,Large & Mid- Cap,2013-01-01,1.37,115.9,0.77,2.34,-1.25,0.94,0.97,1.02,91.7,87.41,91.0,14.19,16.2,17.81,0.54,1.27,0.38
118524,Franklin India Smaller Companies Fund Direct Payout of Inc Dist cum Cap Wdrl,Small-Cap,2013-01-01,0.98,25.06,1.96,1.81,-0.79,0.85,0.85,0.89,91.37,90.83,90.61,17.9,18.43,21.11,0.74,1.46,0.48
118525,Franklin India Smaller Companies Fund Direct Growth,Small-Cap,2013-01-01,0.98,25.06,2.96,2.8,0.68,0.83,0.84,0.84,91.3,90.63,92.3,17.57,18.19,19.92,0.8,1.51,0.56
118531,Franklin India Bluechip Fund Direct Growth,Large-Cap,2013-01-01,1.18,90.65,0.15,0.65,-0.85,0.9,0.93,0.95,95.89,87.54,92.75,12.93,15.27,16.25,0.49,1.15,0.38
118532,Franklin India Prima Fund Direct Rnvstmnt of Inc Dist cum Cap Wdrl,Mid-Cap,2013-01-01,1.02,24.47,1.32,-0.89,-0.07,0.9,0.94,0.91,79.68,85.66,87.83,17.93,17.84,19.03,0.8,1.26,0.52
118533,Franklin India Prima Fund Direct Growth,Mid-Cap,2013-01-01,1.02,24.47,1.78,-0.41,0.25,0.89,0.94,0.9,93.68,93.97,94.81,16.44,17.04,18.11,0.9,1.35,0.56
118546,Franklin India Equity Hybrid Fund Direct Growth,Aggressive Allocation,2013-01-01,0.98,34.77,3.53,2.96,0.51,0.97,1.0,1.05,92.98,89.18,92.33,9.95,11.08,11.96,0.84,1.41,0.54
118547,Franklin India Equity Hybrid Fund Direct Reinvestment Inc Dist cum Cap Wdrl,Aggressive Allocation,2013-01-01,0.98,34.77,2.96,3.45,0.43,0.97,0.93,1.01,92.8,75.33,85.95,9.97,11.16,11.98,0.78,1.36,0.52
